card_id,card_scheme,product,subproduct,subproduct_rank
15FB92060FCA,Dual,Prepaid,Classic,1
F64AE1A638E0,Visa,Credit,Classic,1
D65678562B5C,Visa,Credit,Platinum,2
F55447798600,Dual,Debit,Platinum,2
6E6451EA79D8,Visa,Debit,Classic,1
56CF2502CEC5,mada,Debit,N/A,0
B2BF9C991E3E,mada,Debit,N/A,0
C43110C1F367,mada,Debit,N/A,0
F6DB79768612,Visa,Debit,Classic,1
C654609EA95A,Visa,Debit,Classic,1
2C0A12B3217D,Visa,Debit,Platinum,2
640EAE4C0740,Dual,Prepaid,Classic,1
EBCF9AA0DBB7,mada,Debit,N/A,0
6CEB39BB3ECF,mada,Debit,N/A,0
142BC7FA5945,Visa,Credit,Platinum,2
DD1ADB72DE18,Visa,Credit,Platinum,2
0F034365C655,mada,Debit,N/A,0
1AA912A93CA7,mada,Prepaid,N/A,0
08F2D06CDD63,Dual,Debit,Classic,1
C4F080F85B06,Visa,Credit,Signature,3
D1B060A9AE12,mada,Debit,N/A,0
26DE9CC6C03B,mada,Debit,N/A,0
8077B978F48C,mada,Debit,N/A,0
C8D7DADD3141,mada,Prepaid,N/A,0
9D8A9CBD342D,mada,Debit,N/A,0
3DD08CC9418D,mada,Debit,N/A,0
3B3F08053A90,Visa,Credit,Signature,3
1B9916E6FF11,Dual,Credit,Platinum,2
B1E3D480003B,Visa,Prepaid,Classic,1
9E96BFF87225,mada,Debit,N/A,0
E9CBCED9A761,Visa,Credit,Signature,3
3F60E6987BDA,Visa,Debit,Platinum,2
EDB9299FB86D,Visa,Debit,Classic,1
9E2A4EDA4F72,mada,Debit,N/A,0
2B087F42FED4,Dual,Debit,Classic,1
1D97AFE40A20,Dual,Debit,Classic,1
0F6CA2309F02,Visa,Debit,Platinum,2
853374EE7E5F,Visa,Credit,Signature,3
8F446CCCFAEC,Dual,Credit,Platinum,2
D462A50F9E7B,mada,Debit,N/A,0
C73AF2C3E050,Visa,Debit,Classic,1
CE1730905A8C,Dual,Credit,Platinum,2
0EA53FF6EB5D,Dual,Debit,Classic,1
B5252FD06909,mada,Debit,N/A,0
7162437DBA2D,Dual,Debit,Classic,1
F9C1986F33D6,Visa,Debit,Classic,1
9E79761B013C,Visa,Credit,Signature,3
C49297DD8717,mada,Debit,N/A,0
2001402C7F76,mada,Debit,N/A,0
53005EBFD93B,Visa,Credit,Platinum,2
D30F62A302B6,Dual,Credit,Signature,3
F9316D7A736A,mada,Debit,N/A,0
76810C353C8C,mada,Debit,N/A,0
5100AC08DD08,Visa,Debit,Classic,1
961321D8B6A1,mada,Debit,N/A,0
0A19ACCB60B9,Visa,Debit,Classic,1
D6433EAB9D49,Visa,Debit,Classic,1
B5305078D78B,mada,Prepaid,N/A,0
45D750592236,Visa,Credit,Signature,3
9E8ABFCA758E,Visa,Prepaid,Signature,3
8F1F8E96D116,mada,Debit,N/A,0
E5786D03ECB8,mada,Debit,N/A,0
DFE157070B0A,mada,Debit,N/A,0
5FE348412BD0,Visa,Credit,Platinum,2
195EBED7F0E0,Visa,Prepaid,Classic,1
81E92034FB26,mada,Debit,N/A,0
F4E1E9D90E20,Visa,Prepaid,Classic,1
A18E9BE000E7,Visa,Credit,Classic,1
8BFF5D8BD378,Visa,Debit,Platinum,2
6060E127C21E,Visa,Debit,Classic,1
0E95520A30A7,mada,Debit,N/A,0
538525928CC7,Visa,Debit,Classic,1
69B3D664E513,Visa,Prepaid,Classic,1
FF5FF77595D7,Dual,Debit,Platinum,2
2F4E120474D7,Visa,Credit,Platinum,2
B2B7A46AF9B7,Visa,Debit,Classic,1
30D335139637,mada,Debit,N/A,0
D0994E61174E,Visa,Debit,Classic,1
7253073DB0B0,Visa,Debit,Classic,1
267259F119D4,mada,Debit,N/A,0
857938161A15,mada,Prepaid,N/A,0
5B7414E7EE94,Visa,Credit,Signature,3
A1CE51751E21,Visa,Prepaid,Classic,1
43D976688562,mada,Prepaid,N/A,0
EB983DDE5F7D,mada,Debit,N/A,0
2DDEB73E442C,Visa,Debit,Platinum,2
9FCA9658EC71,Visa,Debit,Classic,1
00E05A7C9CF9,mada,Debit,N/A,0
67F1BA5BAE0B,mada,Debit,N/A,0
2B6CB3B111A8,Visa,Credit,Platinum,2
ABCB1E2FA231,Visa,Debit,Classic,1
B84A233F0D09,Visa,Credit,Classic,1
8EE2AC73BF90,Visa,Debit,Classic,1
37053841B33A,Visa,Prepaid,Classic,1
9FEB2E9FD114,Visa,Credit,Platinum,2
775EE0B9044E,mada,Prepaid,N/A,0
130EE39476A6,Dual,Prepaid,Classic,1
644297DDD58E,mada,Debit,N/A,0
410C6A1DFFE2,mada,Debit,N/A,0
A1577FF592A9,Visa,Debit,Signature,3
128E0598307B,Dual,Debit,Platinum,2
D1F1071D78A2,Visa,Credit,Classic,1
3B9941AEB8AF,Visa,Credit,Platinum,2
69C7E1E2522F,Visa,Debit,Classic,1
2B5659B7C797,Dual,Debit,Platinum,2
2BE67E6014A3,Visa,Debit,Classic,1
A0800EE362AD,Visa,Credit,Platinum,2
CE50C3692C77,Dual,Credit,Classic,1
194B86D08A12,mada,Debit,N/A,0
8ADDDB29BB76,Dual,Credit,Signature,3
EC3B5B565C05,Visa,Credit,Signature,3
9DF3D36EA004,Visa,Debit,Classic,1
22C3360CB3D5,Visa,Debit,Platinum,2
66D783E4C7D6,Visa,Debit,Platinum,2
C421D17D8D83,Visa,Prepaid,Classic,1
7A3A6D185F9C,Visa,Credit,Platinum,2
62A36E0352CA,Dual,Credit,Signature,3
540277C8CB5C,Dual,Credit,Signature,3
4A2C29CB49A5,Dual,Debit,Classic,1
E1E2B9AE5AE8,Visa,Debit,Classic,1
E919180F58E8,mada,Debit,N/A,0
B2480A07B08B,Visa,Credit,Platinum,2
190ED29D11FA,mada,Debit,N/A,0
FD136E56500C,mada,Debit,N/A,0
98193C1DB5F1,mada,Debit,N/A,0
BAB3776723FD,mada,Debit,N/A,0
133DF5E196E0,Visa,Credit,Classic,1
94A6BFC9D61B,mada,Debit,N/A,0
354173E3F2B4,mada,Debit,N/A,0
5ADF58D8E86F,mada,Debit,N/A,0
DF6BB20B4012,mada,Debit,N/A,0
7EC6F8A86A9D,mada,Debit,N/A,0
C8153E96AD36,Visa,Prepaid,Classic,1
0BD97476B3BC,mada,Debit,N/A,0
52CB943D9949,mada,Debit,N/A,0
44A183A118A7,Dual,Prepaid,Classic,1
957F85079CB3,Visa,Prepaid,Classic,1
3E21A064AECD,mada,Debit,N/A,0
A6F98F7154F8,Visa,Credit,Platinum,2
ADD3036D3B31,mada,Prepaid,N/A,0
40CEABBFD319,Visa,Debit,Platinum,2
1F62A52A807A,Visa,Credit,Platinum,2
D113607D6BE7,mada,Prepaid,N/A,0
42ADDF3280CA,Visa,Debit,Classic,1
1A95BE119F25,Visa,Debit,Classic,1
F2FF2D45509F,mada,Debit,N/A,0
076D14C0BE76,mada,Debit,N/A,0
88834C39588B,Visa,Credit,Platinum,2
158746F86F67,mada,Debit,N/A,0
1ED3AADEAF2C,mada,Debit,N/A,0
364CC70A632D,mada,Debit,N/A,0
59486D5494C1,Visa,Debit,Platinum,2
F5CE9FD967E0,Visa,Credit,Signature,3
4274F5470798,Visa,Debit,Classic,1
81C14E8BF6AB,mada,Debit,N/A,0
3ADCC1E4D304,Visa,Credit,Platinum,2
F34C0C7822E2,mada,Debit,N/A,0
0D23971B465D,Dual,Credit,Platinum,2
8D9BEF8FE4A9,Visa,Debit,Classic,1
2E9C68A20F03,Visa,Debit,Classic,1
216CB366A237,Visa,Credit,Platinum,2
C1AA8B21AB51,mada,Debit,N/A,0
3D1718FD0FFD,Visa,Credit,Platinum,2
F26E87F42B22,mada,Debit,N/A,0
607313655499,Visa,Debit,Classic,1
8668A579A135,Visa,Debit,Signature,3
40F89F76BEE9,Visa,Debit,Platinum,2
99C0A98F8348,mada,Debit,N/A,0
F31E9FD7DAFA,mada,Debit,N/A,0
7D5B56AC1F59,mada,Credit,N/A,0
86ECA6D2A34C,mada,Debit,N/A,0
E6A45BFEB8C6,Visa,Debit,Classic,1
E70EC1AB1493,Visa,Debit,Classic,1
5414DE298C2B,Visa,Debit,Classic,1
B68032721201,mada,Debit,N/A,0
AB44CED2E72D,Dual,Credit,Platinum,2
312DF3F52AEA,mada,Debit,N/A,0
42D38EBAE180,mada,Debit,N/A,0
C2F211D042EB,Visa,Debit,Platinum,2
41BE5FABDCB2,Dual,Debit,Classic,1
4AA3AF93A7AD,Visa,Debit,Classic,1
9C34D4A56326,Visa,Prepaid,Classic,1
C2FE50418C99,Visa,Debit,Classic,1
59606D93C9E7,Dual,Debit,Classic,1
34E4AC14E1F1,Visa,Credit,Classic,1
459720545897,mada,Debit,N/A,0
37A949535459,mada,Debit,N/A,0
F3CD794D77A1,Visa,Credit,Platinum,2
8CD3F47A4E40,Visa,Debit,Classic,1
05CF5E3DD919,Visa,Credit,Signature,3
3A8897E1B496,mada,Debit,N/A,0
A7EEFF3D70E5,Visa,Debit,Classic,1
85B00EE28828,Visa,Credit,Platinum,2
F0649FB493C1,Dual,Debit,Classic,1
94D3D48FCCFD,mada,Prepaid,N/A,0
A3EFBB1BF38F,Visa,Debit,Classic,1
568D12DAE5DB,Visa,Credit,Platinum,2
33AA6756E309,mada,Debit,N/A,0
F31FE4FECCAB,mada,Prepaid,N/A,0
F73A2F300172,Visa,Debit,Platinum,2
473A08C179BF,Visa,Credit,Platinum,2
12F469EE6DBF,mada,Debit,N/A,0
046548DA4AF7,Visa,Debit,Classic,1
CDDFEBC146C0,Visa,Credit,Signature,3
B99C43102171,Visa,Debit,Classic,1
E26BE59C46C3,Visa,Credit,Classic,1
3A794C5497EC,Visa,Debit,Platinum,2
3DC7FB455494,Visa,Credit,Platinum,2
017E36C30BB1,Visa,Credit,Platinum,2
2A2897A8135E,Visa,Prepaid,Classic,1
8E230F938A37,Dual,Credit,Platinum,2
BDBE8A4607D6,Visa,Debit,Classic,1
882F11641183,mada,Debit,N/A,0
687729F380DD,Visa,Credit,Signature,3
8935B50AB7BE,mada,Debit,N/A,0
F94AA424816E,mada,Debit,N/A,0
C83BA495FFD2,Visa,Debit,Platinum,2
DBC6DE14A4BB,Visa,Credit,Platinum,2
13745F47D87E,mada,Debit,N/A,0
FFD6D36D4D6D,mada,Debit,N/A,0
9A4BA7454063,Visa,Credit,Platinum,2
AD9322F6EBA5,mada,Debit,N/A,0
77C08BF0BF34,Visa,Debit,Classic,1
C0CD1A3207D8,mada,Debit,N/A,0
BE74E1D87134,Visa,Credit,Classic,1
CB5F0EA3B569,Dual,Debit,Classic,1
E6CE9E929355,Visa,Credit,Signature,3
CE7DBEB280FE,Visa,Debit,Platinum,2
5D4AD993509A,mada,Debit,N/A,0
4B7A280F3FE3,mada,Debit,N/A,0
8C234DED3C22,Visa,Prepaid,Classic,1
94FC3B597409,Visa,Prepaid,Classic,1
B9BF94705499,Visa,Prepaid,Classic,1
8FAF6F978058,mada,Debit,N/A,0
4600627F8C47,Visa,Debit,Signature,3
3F74F8611A50,Visa,Credit,Platinum,2
2532CAF5D227,Visa,Credit,Classic,1
30C3BCE9FEF9,mada,Debit,N/A,0
78A393D9D944,Visa,Debit,Classic,1
C089D06E7328,mada,Prepaid,N/A,0
0561FC5821F6,mada,Debit,N/A,0
CCBE8DE8107F,Visa,Prepaid,Classic,1
4E3B97767270,mada,Debit,N/A,0
FBC8510800AD,Visa,Credit,Signature,3
D0AE37AB9C10,mada,Debit,N/A,0
E5F17C36B6C8,mada,Debit,N/A,0
DCA062D7F668,mada,Credit,N/A,0
41F9ED31D8F7,Visa,Credit,Classic,1
9791F2603A75,Visa,Debit,Signature,3
C2C725B28822,Visa,Credit,Signature,3
FBBBC929FBEF,mada,Debit,N/A,0
C4963C8AE42F,mada,Debit,N/A,0
549A051F5BC1,Visa,Debit,Classic,1
9BEBAA553B72,Dual,Credit,Platinum,2
A8CB46C92AB0,Visa,Credit,Platinum,2
955D7FC57058,Visa,Debit,Classic,1
748B2EFE8631,mada,Debit,N/A,0
07F527CF8984,Visa,Prepaid,Classic,1
7C2F12023A8E,Visa,Credit,Platinum,2
0DDB29D7CE4C,Visa,Credit,Platinum,2
AEDB01371960,mada,Debit,N/A,0
E3E77FB4604D,Dual,Credit,Platinum,2
EE4F683B4303,mada,Debit,N/A,0
F353261F4EF4,mada,Debit,N/A,0
1C0868E1CF23,mada,Debit,N/A,0
6DCF6C1A5BD3,mada,Debit,N/A,0
174038DFE8B0,mada,Debit,N/A,0
C3FF25D93A32,Visa,Debit,Platinum,2
C9E3D1598018,Visa,Debit,Classic,1
3B1D036CEED1,Visa,Debit,Classic,1
794C952839D5,Visa,Credit,Signature,3
F604B8248CA0,Visa,Credit,Platinum,2
B2861CF78286,Visa,Debit,Classic,1
0CB03BF4E548,Visa,Credit,Classic,1
A3ED7BE172C0,Visa,Debit,Platinum,2
978AF405A5BA,mada,Debit,N/A,0
3D1F5B44C8C5,Visa,Debit,Classic,1
DE21B297E83E,Visa,Credit,Classic,1
FB17D50BE85B,mada,Debit,N/A,0
6625F517A88B,Visa,Credit,Platinum,2
3B0286728185,Visa,Debit,Platinum,2
637499579D07,mada,Debit,N/A,0
F72E6CCD416F,Visa,Credit,Platinum,2
A69C33C5E520,Dual,Debit,Classic,1
7E18037DFBCE,Visa,Debit,Classic,1
A668DC27D2C7,mada,Prepaid,N/A,0
F9A04FA48A6D,mada,Debit,N/A,0
32B14DFCA4BD,Visa,Debit,Platinum,2
82244C36FFC5,Visa,Credit,Platinum,2
C01011DED5E7,Dual,Credit,Signature,3
95AFBF9563B4,mada,Debit,N/A,0
FA70DE1E1DFC,mada,Debit,N/A,0
0436222D3FB5,Visa,Prepaid,Classic,1
68EC99707738,Visa,Debit,Classic,1
BC5EFA69ACAF,Visa,Debit,Classic,1
73EA3238D85B,Visa,Credit,Classic,1
4346069FD3B1,Visa,Credit,Classic,1
40BD936C0E4F,Visa,Debit,Classic,1
F0635ED2966D,Visa,Debit,Classic,1
51CD29B1B547,mada,Debit,N/A,0
5FE653CBC791,mada,Debit,N/A,0
4BEDC750D956,Visa,Credit,Signature,3
85EB9DF37456,mada,Debit,N/A,0
1DCF1B892A13,Dual,Credit,Platinum,2
0BB5BBD965DD,Visa,Credit,Platinum,2
6DCAEDB051F7,Visa,Credit,Platinum,2
2D2952398890,Visa,Credit,Signature,3
12B28495CA96,mada,Debit,N/A,0
6327F8D6CC9F,mada,Debit,N/A,0
D977E629B9BE,Visa,Debit,Classic,1
83B57212A3C4,mada,Debit,N/A,0
6D7C5FCC8DC2,Visa,Credit,Classic,1
8B513BD155F6,Visa,Debit,Classic,1
4B101D70A80A,Visa,Credit,Platinum,2
48950436F95D,mada,Debit,N/A,0
4DD9C904AB92,mada,Debit,N/A,0
3D4A91196E50,Visa,Prepaid,Classic,1
3A32F90204F6,Visa,Debit,Classic,1
5F5F55689CB7,Visa,Debit,Platinum,2
0F8F3606ABB8,Visa,Credit,Classic,1
EA3862241A29,mada,Debit,N/A,0
9040965B1B38,Dual,Credit,Platinum,2
013B4117100E,Visa,Credit,Platinum,2
9F2FDB9DA783,Visa,Credit,Classic,1
A4C82D9748F3,Visa,Credit,Signature,3
B471C929EF78,Visa,Debit,Classic,1
92D71F442A02,mada,Debit,N/A,0
402E811719B2,Visa,Debit,Platinum,2
951B6DCBCEAD,Visa,Debit,Platinum,2
2FF27009A8BE,Dual,Debit,Signature,3
0A1BBDE55BDE,Visa,Debit,Platinum,2
BAB5F2131276,Visa,Credit,Platinum,2
AAFEF0311B02,Visa,Credit,Platinum,2
0F2C41C8C062,Visa,Debit,Classic,1
52EEC1485173,Visa,Credit,Signature,3
236B13B8C82F,mada,Debit,N/A,0
91DCC1D717CB,Dual,Credit,Platinum,2
0C628503759F,mada,Debit,N/A,0
ABD1A88254B0,Visa,Credit,Platinum,2
1D187D942DEE,Visa,Credit,Classic,1
F41767872EE4,mada,Debit,N/A,0
FE86ACE82A66,Visa,Debit,Platinum,2
06490D612562,Visa,Credit,Platinum,2
665505150254,Visa,Credit,Platinum,2
41DD23DDE4B9,Visa,Debit,Classic,1
69ED3AFE761A,mada,Debit,N/A,0
F68B6AD08F6B,mada,Debit,N/A,0
707693502D89,mada,Debit,N/A,0
F69F14733451,Visa,Debit,Classic,1
D55546711297,mada,Debit,N/A,0
5D9E4D6BA5E3,mada,Debit,N/A,0
F07D75CAB4FE,mada,Debit,N/A,0
A011D8A00B07,Visa,Debit,Classic,1
746F44585509,Dual,Credit,Classic,1
906DB5DF1E01,mada,Debit,N/A,0
225CB065DFE6,Visa,Debit,Platinum,2
8BC877C4DBAE,mada,Debit,N/A,0
F8F369C3C6CF,mada,Debit,N/A,0
5AB117758152,Visa,Credit,Platinum,2
AFAFD7BCA673,mada,Debit,N/A,0
45E2CF2B9137,Visa,Debit,Platinum,2
DF5777F17A9D,Dual,Debit,Classic,1
944F28AE9212,Visa,Credit,Platinum,2
F998713F9FEC,Visa,Debit,Classic,1
86D52EF19EDD,Visa,Debit,Platinum,2
2EB316992DB0,mada,Debit,N/A,0
B188FD0CA62E,mada,Debit,N/A,0
BAF95BF5DA4A,Visa,Credit,Classic,1
7A89D7CCF561,Visa,Credit,Platinum,2
25D579DC5D8A,Visa,Credit,Signature,3
D369116A022F,Visa,Prepaid,Classic,1
0DE6DF0FFDD1,Visa,Credit,Platinum,2
CFCA52D3FD4F,Visa,Credit,Signature,3
ECB1F04500BC,Visa,Debit,Classic,1
942433F5453D,Visa,Debit,Classic,1
B8805992838A,Visa,Credit,Classic,1
7B65C3004440,Visa,Credit,Classic,1
99895D503CD4,mada,Debit,N/A,0
A85D68E5B367,Visa,Debit,Classic,1
1599D0464A1F,Visa,Credit,Classic,1
38661ED1B171,Visa,Prepaid,Classic,1
B7CF23D72FB0,mada,Debit,N/A,0
B4C103CF502F,Visa,Debit,Classic,1
86105EE2D05D,Visa,Credit,Platinum,2
2FB1C4E35E3B,Visa,Debit,Classic,1
A92C3E5A2F67,Visa,Prepaid,Classic,1
513FFFE7F40F,Visa,Credit,Classic,1
AEA2C05008BC,Visa,Credit,Platinum,2
9AF29AB3EE5F,mada,Debit,N/A,0
A8469BF9D678,Visa,Debit,Classic,1
7F2EB415492D,Visa,Debit,Platinum,2
92251122A7C0,Visa,Debit,Platinum,2
FE2E1501A4ED,Dual,Debit,Classic,1
82D2C184178B,mada,Debit,N/A,0
1066C886EF89,mada,Debit,N/A,0
7DD34949831B,Visa,Credit,Platinum,2
429E33D30484,mada,Debit,N/A,0
1F5A249BB392,mada,Debit,N/A,0
A35EA302CFD9,Visa,Debit,Classic,1
CA2311E3F52D,mada,Debit,N/A,0
1766F14C725A,Visa,Prepaid,Classic,1
9595F672231A,Visa,Credit,Signature,3
75757E98B3CA,Visa,Prepaid,Classic,1
FDBC0D5F40C9,Visa,Credit,Platinum,2
519345A30E16,mada,Debit,N/A,0
3952401B214D,Dual,Credit,Classic,1
35E0A5091193,Visa,Credit,Signature,3
98F0CAE7CD39,mada,Debit,N/A,0
A54FA86E4E2D,mada,Debit,N/A,0
2090FFC08977,Visa,Debit,Classic,1
3600676E60B2,mada,Debit,N/A,0
A4D4698AE54F,Dual,Credit,Signature,3
C25AD8E04C6B,mada,Debit,N/A,0
7381427341D2,mada,Debit,N/A,0
C83454E87426,mada,Debit,N/A,0
EAA47B5D0C9E,mada,Credit,N/A,0
758991E80AA2,Dual,Debit,Classic,1
D2BA2F2F65AC,mada,Debit,N/A,0
742D179FFE2E,mada,Debit,N/A,0
9B2902EEB005,Visa,Debit,Classic,1
AA29717524A3,Dual,Credit,Platinum,2
02476A39F964,mada,Debit,N/A,0
6521D4A35E45,mada,Debit,N/A,0
841F0152E9B2,Visa,Prepaid,Classic,1
1B6B0BAA977A,Visa,Prepaid,Classic,1
EB36C32F6ED1,Visa,Credit,Signature,3
BBD20AC41CA3,Visa,Debit,Platinum,2
6157F902813C,mada,Debit,N/A,0
2C8824A4CC05,mada,Debit,N/A,0
259E682DCF1B,Dual,Debit,Classic,1
6A024B9E7EAF,Visa,Credit,Classic,1
F1535FF5BB4A,mada,Debit,N/A,0
B870F492CC05,mada,Debit,N/A,0
DF96D43A2A70,Visa,Credit,Platinum,2
1CC675F14F25,mada,Debit,N/A,0
15875CEF38A4,Visa,Debit,Classic,1
82DC86495C1B,mada,Debit,N/A,0
C2E056B0FB82,Visa,Credit,Platinum,2
495B26FB6183,mada,Debit,N/A,0
190DA11CCDA0,mada,Debit,N/A,0
8D19A85CA0A1,Visa,Credit,Platinum,2
F7CE026AB985,mada,Debit,N/A,0
13C4064A6263,Visa,Credit,Platinum,2
9A4C3F5CA248,Visa,Debit,Platinum,2
D2D0A384294B,Visa,Credit,Signature,3
90738D9BB81E,Visa,Debit,Classic,1
B3016C1A683D,Visa,Credit,Classic,1
0A8CDED03FAB,Dual,Prepaid,Classic,1
CF11FB7DC7C2,mada,Prepaid,N/A,0
83F2E9D5587E,mada,Debit,N/A,0
E14551338AEB,Visa,Prepaid,Classic,1
2839B5BFDB24,Dual,Debit,Classic,1
0DADFE3CD460,Visa,Credit,Signature,3
EF8A2C54BCDB,Visa,Credit,Platinum,2
D8C49190771D,mada,Debit,N/A,0
C7B7FF823E83,mada,Debit,N/A,0
986E5FE9F189,Visa,Debit,Classic,1
A3EF49009AD3,mada,Debit,N/A,0
DBE2DF8A9358,Dual,Debit,Classic,1
B89383C8B95C,mada,Debit,N/A,0
7D8D5F789165,Visa,Debit,Classic,1
2479CFC840E2,Visa,Debit,Classic,1
058A7215B789,mada,Debit,N/A,0
B7B8C49D3765,Visa,Credit,Platinum,2
58E81160E578,Visa,Credit,Signature,3
8A9F61E61E16,Dual,Prepaid,Classic,1
4841E302013B,Visa,Prepaid,Classic,1
394E4B4AB341,mada,Debit,N/A,0
F326B866456A,mada,Prepaid,N/A,0
C581A9995AE2,mada,Debit,N/A,0
4B614ADEDADB,Visa,Credit,Platinum,2
9833DC6E63E3,Dual,Credit,Signature,3
21F380B41E09,mada,Debit,N/A,0
9C76CD0FEA48,mada,Debit,N/A,0
DA1135EE59AF,mada,Debit,N/A,0
D8E15285707C,mada,Debit,N/A,0
E96E8F4EE369,Visa,Debit,Classic,1
E815A1947A4F,mada,Credit,N/A,0
D87C8C71C39C,mada,Debit,N/A,0
12CE81E9C3D6,Visa,Credit,Platinum,2
B61B6EDA9E2F,Visa,Credit,Classic,1
FFDC41DA0966,mada,Debit,N/A,0
3339E6A28016,mada,Debit,N/A,0
88CD792B175D,Visa,Debit,Classic,1
F67F100E1B23,Visa,Credit,Classic,1
2D7A6811A945,mada,Debit,N/A,0
FE252D8F8133,Visa,Debit,Classic,1
C23AC0013BBD,mada,Debit,N/A,0
2EA2048904B5,Dual,Credit,Signature,3
B4EE10C73AEC,Visa,Credit,Platinum,2
8ED4D707B62D,mada,Debit,N/A,0
01ACC3233501,mada,Debit,N/A,0
E24D86C943A0,Visa,Debit,Classic,1
FDA3466AD8D7,Dual,Credit,Classic,1
C6CEF24EA743,mada,Debit,N/A,0
4675F37A1703,mada,Debit,N/A,0
3DD437BFE65F,mada,Prepaid,N/A,0
9D1215580388,Visa,Credit,Signature,3
4BE131123701,mada,Debit,N/A,0
14E3AAEA2947,Visa,Debit,Classic,1
C688A31BCAAC,Visa,Credit,Platinum,2
3D950FBDDD6A,Visa,Debit,Classic,1
4AD2AEABFF6C,Visa,Debit,Classic,1
44A9BDD38A0B,Visa,Prepaid,Platinum,2
001995A49CA4,Dual,Debit,Classic,1
87AC03536DFF,mada,Debit,N/A,0
E9C6C2D5F074,Visa,Debit,Signature,3
F34E687FFADF,mada,Debit,N/A,0
34EC022EF86B,Visa,Debit,Classic,1
0A29A38A34B3,mada,Debit,N/A,0
7824C3BB6983,mada,Prepaid,N/A,0
A2803DB4C4C7,Visa,Credit,Signature,3
BFEC12F33E27,Visa,Credit,Classic,1
34563A1288F8,Dual,Debit,Classic,1
A6458D21C512,mada,Debit,N/A,0
268AF3C5BB90,Visa,Credit,Platinum,2
33889D9E7FBB,Dual,Credit,Platinum,2
843BCD3074A6,Visa,Debit,Classic,1
263435C6548B,Visa,Debit,Platinum,2
487AD548CE57,Visa,Prepaid,Classic,1
9D40498035B9,mada,Debit,N/A,0
B5DF1D8B38C9,Visa,Credit,Platinum,2
25B4F1BE145C,mada,Debit,N/A,0
FA4CED09F5BE,Dual,Credit,Platinum,2
5E94EC504F51,Visa,Debit,Classic,1
D469FDAF2A01,mada,Debit,N/A,0
BF73ACA0119E,Dual,Credit,Signature,3
18E6343B29A8,mada,Debit,N/A,0
8EA9C50B363A,Visa,Credit,Platinum,2
0E906AB9CDD3,Visa,Credit,Classic,1
6DA07B6EDB0C,Visa,Credit,Platinum,2
2008B47D5AD8,mada,Credit,N/A,0
72910E668860,Visa,Credit,Classic,1
60AA1A497D9A,mada,Debit,N/A,0
57B6FC28D126,mada,Debit,N/A,0
6DC0A70D4C9C,mada,Debit,N/A,0
363B9436BB1C,Visa,Credit,Platinum,2
BF68B68339AA,mada,Debit,N/A,0
39ED66578A9C,Visa,Debit,Classic,1
08E18E0B243F,Visa,Prepaid,Classic,1
BAB780F4BCA9,Visa,Prepaid,Classic,1
A8F099964BDE,mada,Debit,N/A,0
2647F4DE538F,mada,Debit,N/A,0
B54E724A71EF,mada,Debit,N/A,0
43825BCE2BAA,Visa,Debit,Classic,1
CA3B54348961,Dual,Debit,Classic,1
F0EE7B0E8295,mada,Prepaid,N/A,0
66A4A82C7B43,mada,Debit,N/A,0
2DD33AAF66E5,mada,Debit,N/A,0
A3CD20004C67,mada,Debit,N/A,0
24F73EF34270,mada,Debit,N/A,0
12E41F23FDBC,Visa,Credit,Platinum,2
EDFF4B0979B0,Visa,Credit,Platinum,2
DCCD0EDF706A,mada,Debit,N/A,0
30B90B725A35,Visa,Debit,Classic,1
C09EDB9F6DA9,mada,Debit,N/A,0
32C49B0D8D59,Dual,Credit,Platinum,2
698067E85BA4,Visa,Debit,Classic,1
DC960E6D4F39,Visa,Debit,Classic,1
220EE529F6F7,Visa,Credit,Platinum,2
1A8F81F23C63,Visa,Debit,Classic,1
7A6671CDC8B4,Visa,Credit,Signature,3
3BCC31E65791,Visa,Debit,Classic,1
B0B6CC81CC1A,mada,Prepaid,N/A,0
2DBE0F2FD35A,Visa,Prepaid,Classic,1
47408C6A7076,mada,Debit,N/A,0
CC9C537D263A,mada,Debit,N/A,0
752DC1D553E3,Visa,Credit,Platinum,2
83F2F67EBE26,Visa,Debit,Classic,1
683874D31D5D,Dual,Credit,Classic,1
9A71FBF0EB19,Visa,Debit,Classic,1
B48907CDDB59,Visa,Debit,Classic,1
BF1EF78ED6CB,mada,Debit,N/A,0
3A2E4144CD64,mada,Debit,N/A,0
6D495B0B54F3,mada,Credit,N/A,0
4BB9A81EB46D,Visa,Credit,Platinum,2
CBB0A22ECF4D,mada,Debit,N/A,0
68EA886CE773,Dual,Debit,Classic,1
05296FF36711,Visa,Credit,Platinum,2
B1B1C058A572,mada,Debit,N/A,0
87D7E1D94FA7,Dual,Debit,Classic,1
2BBD83DDA903,mada,Debit,N/A,0
D6F0A49EAC24,Visa,Debit,Classic,1
A8232BC69E88,Visa,Prepaid,Classic,1
448EBA63BAB5,Visa,Credit,Platinum,2
CF03550943C2,Visa,Debit,Platinum,2
487CB43D8DDD,Dual,Credit,Platinum,2
01DBEDD1D798,mada,Debit,N/A,0
C8B31441BA56,Visa,Credit,Platinum,2
96818D0919CA,mada,Debit,N/A,0
25432DB2337F,Visa,Debit,Platinum,2
C91AA9F73F05,mada,Debit,N/A,0
465A79332E09,mada,Debit,N/A,0
242C9A946555,mada,Debit,N/A,0
E254C0612C19,mada,Debit,N/A,0
19C7146549F7,mada,Debit,N/A,0
